Transaction_ID,Customer_Name,Customer_Email,Transaction_Amount,Transaction_Date,Merchant_Name,Merchant_Email,Merchant_Location,Card_Number,Card_Expiry,Card_CVV,IP_Address,Device_Type,Transaction_Type,Fraudulent
0643fe38-5718-4c45-85eb-0dac3a8b3127,Sarah Moore,myersbrandon@example.com,169.73,21-01-2024,"Avila, Kidd and Smith",flee@jones.com,Anguilla,3.02E+13,Oct-25,8788,74.46.69.185,Desktop,Online,1
6a4345bc-a2d0-4d1f-b156-e4daba6119c3,Lauren Luna,dstevens@example.com,127.75,15-01-2024,Kim Ltd,wendylee@cook.org,Djibouti,2.13195E+14,May-28,4,131.212.131.112,Tablet,Online,0
fe4f61da-8d3d-43c4-b14a-5d4861363a8e,Ashley Burns,vconway@example.net,861.81,17-01-2024,Riley-Mccarty,rhayes@martin.net,China,2.52964E+15,Sep-33,66,63.217.122.154,Mobile,In-store,0
cbbe2993-6cc5-4f30-bd1f-c973b5936bdf,Jane Larsen,kristinapalmer@example.org,486.46,19-01-2024,"Lara, Gray and Mata",benjaminchristensen@taylor-strickland.net,British Virgin Islands,4.60395E+12,Apr-28,899,164.24.241.230,Tablet,Online,1
cfeca67d-afab-4692-a7ab-832b90a4e9a7,Denise Pearson,tphillips@example.org,803.48,03-03-2024,Levy LLC,khawkins@gonzalez.com,Myanmar,2.2615E+15,Feb-28,652,120.249.253.3,Mobile,Online,1
c0b54f73-004d-4f30-92a2-72909da1cb2c,John Henson,pcurtis@example.org,612.15,21-02-2024,Pennington Inc,johnmartinez@carter-kramer.biz,Sierra Leone,4.15846E+18,Jul-25,489,63.130.51.79,Desktop,In-store,1
3bf061d9-4490-4580-906e-1cf951bc3105,Brittney Love,craig56@example.org,919.04,18-01-2024,Frank-Reed,johngardner@rodriguez.org,Guam,3.44566E+14,Feb-33,103,140.170.65.107,Desktop,In-store,0
edda112c-ebf5-41cf-bd0b-53da2eb14fa9,Kevin Sullivan,thompsonjamie@example.org,424.34,03-03-2024,Walker-Tanner,leedavid@norman-lucas.org,San Marino,4.50952E+12,Nov-32,420,40.35.249.49,Tablet,In-store,1
e5b9e76c-73bb-40e0-938b-7be85d647cf8,Shannon Morales,crystal90@example.com,981.91,07-02-2024,"Mason, Long and Miller",flang@sanders.org,China,4.96194E+15,Aug-33,393,78.48.35.0,Tablet,In-store,0
05413a5b-2f81-40e3-869c-ce082c766dac,Christopher Parsons,humphreyronnie@example.com,554.46,19-01-2024,Silva-Wyatt,cmorris@martinez.com,Bahrain,4.8287E+18,Nov-31,517,114.162.206.0,Desktop,In-store,0
aaa235f2-1e5d-4255-832f-e0ee56f4e63d,Melanie Davis,lynnkelly@example.com,427.79,24-02-2024,Gilbert Ltd,williamscameron@brown-smith.org,Cuba,5.45369E+15,Jan-26,816,117.148.49.30,Mobile,In-store,0
38330494-0315-426e-98a5-b8c42f202102,Charles West,emiller@example.net,792.41,02-01-2024,"Salazar, Jenkins and Wong",psalazar@hawkins.info,Northern Mariana Islands,6.51327E+15,Jun-25,964,217.185.255.3,Desktop,Online,1
2f14d173-955f-4d15-af2e-6b5dd9ee0854,Mary Brown,david18@example.org,456.62,23-01-2024,Bell PLC,tylergarcia@oneill-harvey.info,Saint Vincent and the Grenadines,3.0358E+13,Jan-30,762,116.245.170.131,Desktop,In-store,0
33fb877a-0323-42c0-98ad-f3f2d1c64748,Kelly Coleman,vmitchell@example.org,865.71,13-01-2024,"Richardson, Robinson and Sanchez",sean51@shaffer-simmons.biz,Nauru,2.51191E+15,Dec-27,774,165.6.21.247,Desktop,Online,0
67161446-66ac-456c-bbc8-308f5a8d37aa,Evan Moore,anthonystewart@example.net,808.69,07-02-2024,Wade PLC,ronald54@perez.net,Bangladesh,4.66231E+15,Dec-25,840,217.52.176.120,Desktop,Online,1
546d72e1-cd04-4fd4-b48c-4f1a22bb740a,Lori Brown,taylorstephanie@example.net,782.57,31-01-2024,Hill-Goodman,andrew26@martinez-lopez.biz,Gambia,3.54062E+15,Sep-33,487,103.97.175.42,Mobile,In-store,1
1828e544-5f82-4788-b6a0-2b0b2bcb9552,Lynn Taylor,gary46@example.net,242.34,14-02-2024,"Wall, Dickson and Park",petercastillo@fleming.biz,Malaysia,3.52855E+15,Jul-25,236,218.90.43.71,Desktop,In-store,0
f48ae973-b2f4-48cb-8c07-3911a207f834,David Buchanan,grosscheryl@example.org,836.01,20-01-2024,Dunn-Holder,waltonlauren@boyd.net,Cocos (Keeling) Islands,4.47045E+12,Jul-30,232,93.9.211.209,Mobile,Online,0
79865247-1ed2-489a-9f62-f30a54f2f219,Michelle Perez,brianbryant@example.com,934.73,02-02-2024,Burke-Flores,cynthia13@wilson-griffith.org,French Polynesia,4.96627E+18,Oct-24,116,68.75.225.77,Tablet,In-store,1
3841a90a-28e8-4282-b496-bbe01d319471,Joshua Wilson,logan60@example.org,434.77,06-02-2024,Ritter-Young,maria82@perkins.com,South Africa,4.03093E+18,Oct-32,488,64.34.84.17,Tablet,Online,1
e9e7b890-8687-4827-8f67-527ceca2b373,Kimberly Hubbard,christopherharrison@example.org,960.38,18-01-2024,Nolan-Kelly,amendoza@morris.com,Saint Pierre and Miquelon,4.56425E+15,Sep-28,905,182.88.114.92,Desktop,In-store,1
0a571e26-82ea-4887-a3eb-924541694e49,Joseph Jones,jimenezrachel@example.com,679.74,22-01-2024,Soto-Callahan,thomasstephanie@meadows.org,United States Virgin Islands,3.54009E+15,Apr-33,155,188.91.38.140,Tablet,In-store,0
7ff4a262-1d8d-4b99-a133-87ddfc06a24e,Dr. Terri Anderson DDS,ipeterson@example.org,223.37,14-02-2024,Wood-Wright,lonniethomas@woods-ryan.com,Australia,4.48682E+18,Apr-28,544,119.31.160.49,Tablet,In-store,1
a01a27f4-1aa5-45b4-a400-8aa5b6ba0583,Christopher Smith,robinsonmitchell@example.net,324.32,09-01-2024,Walker-Nelson,bhoward@green.com,Samoa,4.44796E+15,Dec-27,168,123.12.184.59,Tablet,Online,0
a6043ff1-a3f5-4d14-b7f1-30cf39ee2f12,Kyle Chan,danielcollier@example.com,137.22,16-01-2024,Torres-Arnold,hollyshaw@king-ortiz.com,Tokelau,3.52228E+15,Dec-30,413,58.4.122.226,Tablet,In-store,0
ccffca53-ae8b-440d-a3cc-3308a33c84b7,David Fox,jasonyoung@example.org,686.96,05-02-2024,Bishop PLC,alexandra16@carter-warren.net,Philippines,6.39061E+11,Jul-26,84,41.132.116.254,Desktop,Online,0
2f8678b7-e15e-4c72-a639-f53fd79378ed,Laura Grant,ryan22@example.org,599.17,23-02-2024,"Hernandez, Washington and Miller",anna92@stephens.biz,Belarus,4.05295E+15,Apr-24,655,206.215.59.21,Desktop,Online,0
8e77f6e4-d8b6-413b-bd0d-730d6d22d8c9,Timothy Romero,terrellrebecca@example.net,289.15,26-02-2024,"Ross, Mason and Galvan",hughesrobert@sloan.com,Bouvet Island (Bouvetoya),2.22388E+15,Aug-28,3249,9.27.148.128,Mobile,Online,1
7b94497f-ff8d-454c-a24c-9446d13c9f22,David Smith,bjohnson@example.net,294.64,11-01-2024,Sanders and Sons,mjackson@thompson-lambert.com,El Salvador,3.64687E+13,Nov-25,863,175.24.141.69,Mobile,In-store,0
c11ee8e4-1fc1-4489-b06d-f826e8d89034,Sara Delgado,bonnie76@example.org,747.28,12-02-2024,"Harris, Scott and Evans",rodriguezgabriel@smith.net,Iran,1.80009E+14,Apr-29,619,72.202.212.127,Mobile,Online,1
500fe938-77dd-48a2-96df-84b41658cfc1,Michael Smith,cody59@example.com,530.98,03-02-2024,Farrell Ltd,williscody@bennett-spencer.com,Bahrain,4.46066E+12,Feb-34,2932,138.121.138.155,Tablet,Online,1
5d3f2cce-90d1-49bb-aa51-a48809db531d,Deborah Wolfe,boltondanielle@example.net,16.14,13-01-2024,Weiss Ltd,carlospruitt@woods.net,French Polynesia,4.27263E+15,May-26,569,84.242.204.60,Mobile,Online,0
4dd8df4e-3a6f-4bbd-aec2-fb6ee92336a5,Todd Mora,anitaperez@example.net,604.53,21-01-2024,Tucker-Leblanc,hernandezsamantha@williams-lopez.biz,Iceland,3.49772E+14,Mar-29,443,130.70.133.107,Desktop,Online,1
65559dae-2836-4d3d-8abb-cd7a30a22ca6,Brenda Wang,webermegan@example.com,483.4,04-01-2024,Weber-Lee,williamreed@gill.com,Estonia,4.62904E+12,Aug-28,432,219.52.95.65,Tablet,Online,0
27808dc4-ddf4-4322-977d-fec637f3283a,Christopher Garza,mosleytimothy@example.com,817.48,10-01-2024,Taylor LLC,caseyholmes@smith.biz,Luxembourg,4.04063E+12,May-29,410,110.253.249.77,Desktop,Online,0
03070892-b141-4856-96bc-9d345d5e915b,Andrew Hernandez,tnavarro@example.com,771.56,04-01-2024,"Price, King and Smith",ericaguirre@barr.com,Trinidad and Tobago,6.39009E+11,Feb-29,792,14.111.190.122,Desktop,Online,1
94025537-b38a-46bd-8b78-d0bdd99424a4,Sarah Lewis,igilbert@example.org,803.45,02-03-2024,Sanchez-Williams,george19@horne.com,Kiribati,4.90218E+15,Dec-31,696,38.144.14.74,Desktop,Online,1
1c724ead-17b5-4ded-b762-6e5df58013ea,Zachary Rice,elizabethalvarado@example.net,435.29,17-01-2024,"Clark, Brown and Keith",ganderson@weiss.net,Chile,2.28912E+15,Mar-24,620,196.222.166.138,Desktop,Online,0
c7f7dbd8-d601-4494-94aa-4bcb01a57651,Sarah Davis,ewingdawn@example.com,57.05,03-02-2024,"Greene, Hughes and Benson",bray@nguyen-thompson.com,Malaysia,4.04537E+12,Dec-26,180,218.205.50.163,Tablet,Online,0
8a6483e4-91cd-49a3-93e7-3c9cdde624fc,David Moore,brownamy@example.org,939.79,24-02-2024,Cantu LLC,jennacook@jenkins.com,Iran,3.8877E+13,Jun-30,2,174.189.188.67,Mobile,In-store,1
e15d6b9a-8144-4573-b152-e0ed830a0363,Sylvia Brown,robertbaker@example.net,963.79,01-02-2024,"Gonzalez, Rodriguez and Richards",wparks@padilla.com,Saint Lucia,3.53863E+15,Aug-31,28,124.205.175.136,Tablet,Online,1
e6151eef-a741-4f43-a8c0-14ab7f78207e,Diamond Wright,alexdavis@example.com,139.41,06-01-2024,Haynes PLC,johnsonadriana@jones.info,Panama,6.01168E+15,Feb-26,795,128.111.69.111,Tablet,Online,1
e7e68ec3-14af-49e0-aa4c-12008105e548,Jeremy Mendez,jho@example.org,869.36,15-02-2024,Lynch-Perry,lindsey33@anderson.net,Norway,4.42609E+15,Mar-31,837,19.15.10.77,Tablet,Online,1
b3ed9a6b-ec02-4c90-9034-aa2c42f77f0f,Chase Morris MD,keithschwartz@example.org,485.78,20-02-2024,"Johnson, Dickerson and Peterson",nicholas10@tran-greene.com,El Salvador,3.53846E+15,Nov-26,737,109.5.83.172,Tablet,Online,0
ea945dee-a8a9-4b9f-8480-76f9d4fe164e,Jessica Grant,calebblair@example.net,580.46,03-01-2024,Monroe-Briggs,gibbsmelissa@campbell-perez.org,Tuvalu,6.01167E+15,Mar-32,622,133.2.92.249,Tablet,In-store,0
17968856-4b24-4e9c-813d-ffd4ba7f90d0,Sarah Martinez,higginskatie@example.org,784.89,27-01-2024,Burns and Sons,kingjeremy@english.org,Liberia,4.54598E+15,Aug-31,219,11.80.233.228,Tablet,In-store,1
41eebb03-5e54-4423-a0af-3f687634a8aa,Jason Smith,jhernandez@example.net,976.33,15-02-2024,Barron Group,djohnson@anderson.com,Macao,3.04571E+13,Aug-27,445,194.152.39.162,Desktop,Online,0
8e0e0602-f0f6-48c3-a079-2f97fb544b1c,Anna Lawson,salazarlindsey@example.org,104.1,24-02-2024,Dyer-Alvarado,diazaaron@baker.com,Djibouti,6.3901E+11,Mar-27,701,113.206.113.245,Mobile,Online,1
7f4c859f-8486-494b-8683-813f20c859ad,Anna Hodges,terricrawford@example.com,49.5,22-01-2024,"Morris, Lowe and Brown",meagan19@morris.com,Northern Mariana Islands,4.3023E+12,Apr-26,793,155.29.230.236,Desktop,Online,1
10c64769-c369-408e-be0e-c142f26323af,Scott Riley,christopher18@example.org,266.31,06-01-2024,King-Morris,wrightlisa@marsh-galloway.com,Argentina,6.76312E+11,Aug-26,978,189.252.192.19,Desktop,Online,1
38472af5-92e2-40a3-862c-b6c21ca67655,Charles Franklin,hornsharon@example.net,868.55,11-02-2024,Ramirez-Baker,hebertkevin@norris.com,Philippines,3.02545E+13,Mar-28,994,152.26.229.110,Tablet,Online,0
4bf52235-311a-414a-8ed1-85c7a5a03650,Terri Wyatt,davidbrown@example.org,862.93,24-01-2024,"Jones, Harris and Smith",noah24@russell.com,Fiji,6.01195E+15,Dec-25,474,70.54.128.205,Desktop,Online,1
20ef2f46-bb75-4cfe-9932-42aa32277467,Victoria Contreras,yfox@example.net,419.33,29-02-2024,"Patel, Forbes and Clarke",brentmartin@carter.info,United Kingdom,3.04479E+13,Dec-33,250,204.115.207.134,Desktop,Online,0
a17fd1bb-8d49-48a5-9691-32c0761119d5,Jeremy Bell,nicolebrown@example.org,112.47,02-03-2024,"Liu, Mccann and Garcia",sanchezdenise@harrison.biz,Tajikistan,3.03014E+13,May-24,314,108.195.118.42,Tablet,In-store,0
8478a51b-b2ec-469f-bad2-34d32b751be2,Patricia Norman,william90@example.com,911.57,12-01-2024,James-Waters,epope@nelson.net,India,1.80032E+14,Aug-32,635,75.11.99.197,Tablet,In-store,1
bd73f400-3c1e-4795-b042-6a43bc927366,Matthew Newton,bradleywashington@example.com,410.5,01-02-2024,Lambert-Johnson,tuckerjoshua@gomez-johnson.com,Russian Federation,3.76723E+14,Nov-26,473,140.190.91.239,Desktop,Online,1
ed25a6b3-3532-43c3-96a8-24dab52d2b92,Richard Vance,rick25@example.org,320.69,24-02-2024,Jones-Combs,zspears@hansen.com,Tajikistan,3.58742E+15,Apr-28,993,219.61.211.250,Tablet,In-store,1
c084c674-4401-4752-a58a-ec2817c6d115,Brandon Cisneros,vburnett@example.org,116.21,18-01-2024,Snyder-West,alexandra70@martinez.com,Iran,3.75437E+14,May-33,9203,31.163.99.52,Tablet,Online,1
3f68ae5e-c492-4241-8b05-e95dda9774ba,Angel Hendrix,regina94@example.com,276.15,22-02-2024,Walker and Sons,pateljennifer@olson-mendoza.com,Russian Federation,3.76544E+14,Dec-30,457,32.5.12.62,Desktop,Online,0
4ab4ffba-203d-45bc-a59f-b458b58978a6,Leslie Rose,jonescharles@example.org,758.25,30-01-2024,Hicks Group,palmerbarbara@burns.com,Suriname,3.51917E+15,Oct-30,635,184.163.170.145,Desktop,In-store,1
038a4137-b693-4012-ad37-581756811c5b,Tyrone Jackson,gwallace@example.net,651.56,02-01-2024,Solis Inc,olsengregory@harrison.org,Kazakhstan,3.7724E+14,Dec-30,426,54.255.128.251,Tablet,Online,1
71b7759f-ff6c-4d58-b03f-20eb87c66b8e,Derek Martin,sharpkimberly@example.org,13.35,21-01-2024,"Lester, Sullivan and Jacobs",tgarcia@smith.com,Isle of Man,4.3828E+15,May-25,423,147.241.178.181,Mobile,In-store,1
667b2d89-1247-463b-b0a8-abf69760551f,Shirley Quinn,elizabethfuller@example.net,880.6,07-01-2024,Conrad-Scott,regina22@jackson.com,El Salvador,3.48235E+14,Dec-32,5173,115.15.246.74,Tablet,In-store,0
0aa9d9d0-edbe-484b-943a-f0dc1841cb60,Melissa Roberts,ahurley@example.org,521.97,16-02-2024,Cochran-Smith,dianaanderson@sanchez.net,Christmas Island,5.75565E+11,Aug-28,393,9.10.87.10,Tablet,In-store,1
d576cec0-ae1e-4d49-a3a4-7ba3dc8bfc29,Mary Brown,frankroberts@example.com,707.68,05-01-2024,Barton-Snyder,jonathan22@steele.com,Samoa,5.01816E+11,May-25,397,153.143.216.156,Tablet,In-store,0
74786212-f315-4f74-a57c-eb972f581ac8,Wanda Decker,saunderspatricia@example.net,525.93,02-01-2024,Horton-Thompson,frederickfitzgerald@nichols-mcguire.biz,Sudan,2.44505E+15,Feb-34,542,131.246.33.8,Mobile,Online,0
a9952a0e-74d2-462b-88d5-02e79a60e6c4,Linda Johnson,sotokyle@example.org,290.03,16-02-2024,"Gaines, Wright and Escobar",philipleblanc@adkins.org,Indonesia,6.51688E+15,Feb-32,339,179.252.4.138,Tablet,Online,0
f5788e07-e815-4e8c-ab56-27e5041af723,Kevin Hines,ashley08@example.com,524.13,14-01-2024,Carpenter Inc,dave30@hill.com,Bolivia,3.55997E+15,May-24,356,28.91.152.85,Desktop,Online,1
c1085fa1-e46e-45a8-9d14-be2229991e99,Robin Walker,patrickreynolds@example.net,762.55,29-01-2024,Gilmore and Sons,fwalker@cortez.com,Bouvet Island (Bouvetoya),5.22178E+15,Aug-24,856,196.187.141.29,Mobile,In-store,0
dd302584-e6b6-4b87-82b0-976f67358863,Selena Mckee,dphillips@example.com,992.2,13-02-2024,"Anderson, Jones and Ryan",emily65@bennett.com,Korea,6.30472E+11,Jan-26,817,190.231.25.193,Mobile,Online,1
01fdaa30-1280-4560-b1c7-6bb662725482,Ashley Evans,robertroman@example.com,781.9,09-02-2024,"Parker, Mitchell and Gutierrez",hayleyellis@ware.com,Burkina Faso,4.00015E+15,May-32,589,74.153.201.88,Tablet,In-store,1
8a75be20-ebfb-40aa-a841-2f0ab96fd2b6,Sheila Hernandez,scott42@example.net,360.75,13-02-2024,"Morris, Hodges and Williams",williamsdiana@fox.com,Morocco,2.13173E+14,Mar-31,917,222.88.26.100,Desktop,In-store,0
6c2406a2-9970-448a-8d18-49b5e3364d8d,Brandy Barker,richard97@example.com,150.49,13-01-2024,Hess Group,gwatkins@davis.org,Northern Mariana Islands,3.51208E+15,Apr-29,129,101.169.145.245,Mobile,Online,1
36be1da6-b160-4999-9c62-9d2e1edaaead,Rebecca West,klee@example.net,941.9,28-02-2024,"Dorsey, Taylor and Sutton",stephanieramirez@martin-goodwin.com,Comoros,4.9175E+15,Jan-34,680,29.65.150.133,Desktop,In-store,1
b5a720de-4378-4f32-9828-a6bcfa809446,Zachary Wall,lisagarcia@example.org,939.95,03-01-2024,"Guzman, Greer and Hickman",karayang@blackwell.org,Tanzania,4.81438E+18,Dec-29,517,183.37.253.253,Desktop,Online,1
32bf232a-f510-41bd-8e3e-5fdb020c467c,Bryan Arnold,timothy80@example.org,504.24,27-02-2024,"Johnston, Johnson and Richardson",robert63@williams.com,Honduras,3.71283E+14,Jul-26,100,159.178.208.3,Mobile,Online,0
afaa912d-5fcb-49e2-ac1e-b80c6575c738,Travis Riley,lori81@example.com,241.76,28-02-2024,"Reid, Cox and Lloyd",donna91@smith.biz,Cyprus,6.01188E+15,May-29,785,55.245.87.66,Desktop,Online,1
dfebd74f-b56d-44a8-9ba7-63ef0d891de2,Gary Price,tarroyo@example.org,852.62,10-01-2024,Perez-Copeland,jonathanlivingston@rogers-phillips.org,Austria,2.13182E+14,Nov-29,812,108.197.9.47,Desktop,In-store,0
64ddf6dd-f3a9-4485-aa71-4c37c581546b,Michael Mullins,suttondiana@example.org,425.36,05-01-2024,"Kim, Griffith and Jackson",williamjackson@cobb-prince.net,Mexico,4.67952E+15,Jan-30,790,21.134.23.203,Tablet,Online,0
3d769766-3bad-4964-9585-a7861dc0159d,Diane Sanchez,roseconnie@example.org,745.89,16-01-2024,Hester Ltd,travis12@cook-park.com,Turkey,4.8575E+18,May-24,593,56.35.129.25,Desktop,Online,1
97a869d2-4740-4f55-a3c4-c7b88ba36c70,Mario Baker,vasquezbarbara@example.org,63.61,28-01-2024,Garcia Ltd,bryanjackson@jones.com,Saint Pierre and Miquelon,5.71387E+11,Sep-27,736,217.156.104.208,Mobile,In-store,1
14898163-8bbf-4741-99dd-1bfcba9e9f13,Emma Gilbert,jeffcuevas@example.net,961.6,10-01-2024,Velasquez-Garcia,simmonsnathan@levy.info,Peru,3.72808E+14,Oct-29,5510,158.62.119.74,Tablet,Online,1
cc6a628d-7bf4-4c47-8d28-bc44e728bc78,Ashley Stewart,bushkelly@example.com,925.57,16-02-2024,Simpson-Davis,greenmarissa@mccann-mcintyre.com,Belize,3.57472E+15,Oct-24,877,75.129.60.247,Tablet,In-store,0
a9f4d3bb-34fa-4ccb-b304-7a653bf0c1f7,Benjamin Henderson,stevenskevin@example.com,29.26,16-01-2024,Johnson-Miller,staceybuchanan@williams-king.info,Austria,5.29523E+15,Nov-30,127,93.69.123.168,Tablet,Online,1
33f65711-e716-4d2e-9340-dad3bc24d16b,Patricia Mitchell,chelsea22@example.net,134.81,22-02-2024,"Knight, Rogers and Medina",mwright@manning-reese.org,Syrian Arab Republic,3.54935E+15,May-32,25,9.176.175.9,Mobile,In-store,0
f2715b12-e0b1-4a8d-9450-3d1f4e7ec6e6,Wendy Henderson,ncarson@example.net,776.11,17-02-2024,Smith LLC,jonesnatalie@harris.org,Niue,3.55667E+15,Aug-31,163,56.168.166.0,Tablet,Online,0
430bddd4-63ef-4012-ae4b-7b7d46ed7ebd,Justin Thompson IV,jamessantana@example.org,425.64,22-01-2024,Crawford LLC,claire11@dougherty.net,Latvia,3.53521E+15,Dec-25,632,174.109.150.134,Mobile,In-store,1
a7ac836f-89df-40ff-b770-4abfa95968b5,Jacob Hansen,martinmichelle@example.org,545.07,11-01-2024,"Higgins, Jordan and Hartman",genedonovan@baker.info,Mayotte,3.51926E+15,Jul-24,5214,186.220.55.70,Tablet,In-store,0
2ea7c75a-d153-4c9d-806c-7497985a85f6,Bonnie Lee,jose20@example.org,584.19,24-02-2024,Atkinson and Sons,michael61@gordon-jackson.com,Taiwan,3.02598E+13,Jun-28,584,135.194.227.196,Tablet,Online,1
e0a2be0b-c471-4610-8c2e-d0480cb4594c,Richard Willis,edward39@example.com,37.97,22-01-2024,Thomas-Jackson,vincent55@castro.com,Georgia,3.53069E+15,Nov-30,560,2.105.148.195,Desktop,Online,1
cf2ee09e-570c-4e6e-ac78-3a32b541e7a2,Joseph Anderson,kimberly38@example.org,596.14,11-01-2024,Garcia and Sons,kwalker@ponce.com,United States of America,4.92583E+15,Jul-29,272,185.210.147.94,Mobile,Online,0
8a5589b5-2770-41dd-b6f8-dcbc944459f7,Sarah Robinson,jacksontravis@example.net,892.45,26-01-2024,Jones-Terrell,hreed@jackson.com,Namibia,4.96228E+15,Sep-31,573,63.2.2.102,Desktop,Online,1
fdf6a46a-f66d-4201-b530-85bb1e06442c,Daniel Sanders,nguyenjennifer@example.org,107.18,12-01-2024,"Mason, Gregory and Conway",uhutchinson@robinson.com,Netherlands,4.5608E+15,Nov-28,905,25.222.128.34,Desktop,In-store,0
8cec355a-2f6b-464d-9532-057853727958,Cory Reynolds,dana80@example.org,477.21,02-01-2024,Soto and Sons,thomasrobinson@wells-stone.com,Uganda,3.01555E+13,Nov-33,481,74.177.241.197,Tablet,Online,1
01d9a251-bcb2-4ade-99d8-2d78b3b44c10,Jon Davis,matthew57@example.com,933.86,14-02-2024,Owen-Wright,imorris@adams.com,Pakistan,3.56776E+15,Mar-27,207,106.251.43.125,Tablet,In-store,0
3fc6c530-5441-4158-b29c-ab919d80ed82,Aaron Wilson,hcoleman@example.net,709.6,05-03-2024,Price Group,justindennis@torres.com,Australia,3.51872E+15,Apr-31,649,196.39.181.228,Tablet,Online,0
1c81affa-cdb4-4d4f-a4ab-63d21740026f,Donald Nguyen,uwhite@example.net,463.1,18-02-2024,Walker Group,mcdaniellisa@carter.net,Iran,6.53232E+15,Jun-26,669,217.1.206.105,Mobile,In-store,0
153d2940-7e81-40e5-9c65-d0fe2b6f5a4b,Elizabeth Valdez,ian94@example.com,15.75,19-02-2024,Butler-Martin,james08@foster-meyers.com,Palau,3.5682E+15,Feb-25,680,58.141.170.108,Desktop,Online,0
0fbf026b-8f9f-4111-a9b5-4833109b027d,Vincent Campbell,kevin80@example.net,636.01,14-01-2024,Zimmerman-Goodwin,donnasampson@collins-valdez.info,Maldives,5.17468E+15,Dec-29,950,96.6.41.90,Mobile,In-store,0
e71d328c-5794-48dd-b81d-d020fffd973f,John Chavez,cruzneil@example.org,956.01,08-02-2024,Gibson and Sons,josephmichelle@phillips.com,Saudi Arabia,3.45871E+14,May-31,715,169.77.81.36,Desktop,In-store,1
ec4c11c0-cd19-4e82-bc1e-76f1c8ffa59f,Melissa Jones,whitney02@example.net,190.44,05-03-2024,"Juarez, Ferguson and Gardner",caitlin08@fields.com,Serbia,4.29789E+15,Jan-32,611,155.223.241.111,Tablet,Online,0
4dee556c-1099-4fd9-9c32-9ac1d4aceb63,Sara Johnson,buchananbarry@example.com,831.88,28-02-2024,Smith Group,julie69@ray-hodges.com,Morocco,3.59277E+15,Jun-31,936,178.135.1.139,Tablet,In-store,0
24d8a42a-45fd-47b2-84a3-09965f0f7ea5,Katherine Green,cookrobin@example.net,656.74,13-02-2024,King-Guzman,greerlaurie@williams.com,Svalbard & Jan Mayen Islands,4.17798E+15,Apr-27,610,49.126.78.89,Tablet,Online,1
44b253e1-6b02-4a22-b1ff-737b01e10423,Steven Gilbert,justinwall@example.org,852.75,16-02-2024,Cochran Group,briangreen@guerrero.info,Eritrea,2.55758E+15,Jun-25,863,204.45.238.47,Mobile,In-store,0
aec09fcd-9ba8-4978-95a1-288d100a4934,Amy Freeman,dparsons@example.com,799.94,23-01-2024,Evans Ltd,xgibbs@stewart.com,Saudi Arabia,1.80055E+14,Dec-32,373,50.34.59.148,Tablet,In-store,0
9b57d091-6c35-484f-8fe4-8fed3bfd8cec,Eddie Gomez,joseph20@example.com,431.35,19-01-2024,"Taylor, Walters and Gamble",pharris@moyer-wilson.net,South Africa,1.80057E+14,Oct-28,664,42.193.43.133,Tablet,In-store,0
4dc365c1-9ed4-45ea-8242-c3c7ce5fd288,David Rodriguez,sanchezbarry@example.com,585.59,20-02-2024,Mcmahon LLC,rhondaschroeder@meyer.com,Korea,4.87141E+15,Oct-32,345,34.108.130.1,Tablet,Online,0
7490280c-662e-4fb6-bee5-438194a3613e,Darryl Franco,riveramargaret@example.org,245.88,24-01-2024,Allen PLC,xstephens@kelley.com,Vietnam,2.51376E+15,Mar-33,3347,156.35.61.1,Mobile,In-store,1
d186b3c2-18a4-4db7-bd07-2f3aa7c36c2f,Kelly Washington,crystal94@example.net,506.3,23-02-2024,Torres PLC,angela09@anderson.com,Morocco,2.7061E+15,Aug-33,419,139.214.203.150,Tablet,In-store,0
8bb2faa9-cc43-40e6-9db4-d65449d72bd4,James Patrick,spencerjessica@example.net,501.62,02-03-2024,"Morgan, Preston and Miller",tali@gray.com,Netherlands Antilles,3.04607E+13,Apr-33,204,144.5.3.228,Mobile,Online,1
